PROVIDER_NUMBER,FYB,FYE,STATUS,HOSPITAL_Name,Street_Addr,Po_BOx,City,State,Zip_Code,County,IME1,IME2,IME3,DSH1,DSH2,DSH3,DSH_SHARE_PERCENTAGE,GME_PART_A,GME_PART_B,TOTAL_HOSPITAL_BEDS,TOTAL_HOSPITAL_BED_DAYS_AVAILABLE,TOTAL_HOSPITAL_MEDICARE_DAYS,TOTAL_HOSPITAL_MEDICAID_DAYS,TOTAL_HOSPITAL_DAYS,INTERNS_AND_RESIDENTS,TOTAL_HOSPITAL_EMPLOYEES_ON_PAYROL,TOTAL_HOSPITAL_NON_PAID_WORKERS,TOTAL_HOSPITAL_MEDICARE_DISCHARGES,TOTAL_HOSPITAL_MEDICAID_DISCHARGES,TOTAL_HOSPITAL_DISCHARGES,MEDICAID_HMO_DISCHARGES,MEDICAID_HMO_IPF_SUBPROVIDER,MEDICAID_HMO_IRF_SUBPROVIDER,MEDICAID_IPF_SUBPROVIDER,MEDICAID_IRF_SUBPROVIDER,TOTAL_DISCHARGES_SUBPROVIDER_IPF,TOTAL_DISCHARGES_SUBPROVIDER_IRF
123025,01-OCT-15,30-SEP-16,As Submitted,REHABILITATION HOSPITAL OF THE PACIF    ,226 N. KUAKINI STREET                   ,,HONOLULU                                ,HI                                      ,96817-2421                              ,HONOLULU                                ,,,,,,,,,,69,25262,7310,3324,22516,,348,3,637,222,1863,,,,,,,
130006,01-OCT-15,30-SEP-16,As Submitted,ST. LUKES REGIONAL MEDICAL CENTER       ,190 EAST BANNOCK                        ,,BOISE                                   ,ID                                      ,83712-                                  ,ADA                                     ,521473,,,2436209,,,.1449,105990,125330,559,204594,29989,33199,126990,8.62,6456.19,,6899,6870,30317,,,,,,,334
130014,01-OCT-15,30-SEP-16,As Submitted,WEST VALLEY MEDICAL CENTER              ,1717 ARLINGTON                          ,,CALDWELL                                ,ID                                      ,83605-                                  ,CANYON                                  ,183529,,,546504,,,.2189,87923,50363,108,39528,4370,3689,16652,6.19,442.65,,1152,1002,4633,,,,,,,
130018,01-OCT-15,30-SEP-16,As Submitted,EASTERN IDAHO REGIONAL MEDICAL CENTE    ,3100 CHANNING WAY                       ,2077                                    ,IDAHO FALLS                             ,ID                                      ,83403                                   ,BONNIEVILLE                             ,,,,1822031,,,.2156,,,237,86742,14886,11541,47038,,1010.58,,3566,1861,10210,,,,,8,850,281
130025,01-OCT-15,30-SEP-16,As Submitted,MADISON MEMORIAL HOSPITAL               ,450 EAST MAIN ST                        ,310                                     ,REXBURG                                 ,ID                                      ,83440-0310                              ,MADISON                                 ,,,,103845,,,.12,,,69,25254,1745,3202,9192,,416.13,,474,543,2478,,,,,,,
131302,01-OCT-15,30-SEP-16,As Submitted,NORTH CANYON MEDICAL CENTER             ,267 NORTH CANYON DRIVE                  ,,GOODING                                 ,ID                                      ,83330-                                  ,GOODING                                 ,,,,,,,,,,17,6222,1516,81,2068,,124.19,,190,30,353,,,,,,,
131304,01-OCT-15,30-SEP-16,As Submitted,POWER COUNTY HOSPITAL DISTRICT          ,510 ROOSEVELT                           ,,AMERICAN FALLS                          ,ID                                      ,83211-                                  ,POWER                                   ,,,,,,,,,,10,3660,588,1,689,,61.26,,34,1,47,,,,,,,
131305,01-OCT-15,30-SEP-16,As Submitted,STEELE MEMORIAL MEDICAL CENTER          ,203 S. DAISY STREET                     ,,SALMON                                  ,ID                                      ,83467-                                  ,LEMHI                                   ,,,,,,,,,,18,6588,665,135,1180,,118.48,,186,40,374,,,,,,,
131308,01-OCT-15,30-SEP-16,As Submitted,CASCADE MEDICAL CENTER                  ,402 OLD STATE HIGHWAY                   ,1330                                    ,CASCADE                                 ,ID                                      ,83611-0151                              ,VALLEY                                  ,,,,,,,,,,8,2928,80,,88,,36.76,,11,,13,,,,,,,
131310,01-OCT-15,30-SEP-16,As Submitted,ST. LUKES JEROME LTD                    ,709 N. LINCOLN AVE                      ,586                                     ,JEROME                                  ,ID                                      ,83338-1851                              ,JEROME                                  ,,,,,,,,,,25,9150,1078,631,2833,,191.83,,56,120,352,,,,,,,
131311,01-OCT-15,30-SEP-16,As Submitted,ELMORE MEDICAL CENTER                   ,895 N. SIXTH EAST                       ,,MOUNTAIN HOME                           ,ID                                      ,83647-                                  ,ELMORE                                  ,,,,,,,,,,21,7686,1878,516,3294,,185.76,,279,180,693,,,,,,,
131312,01-OCT-15,30-SEP-16,As Submitted,ST. LUKES MCCALL                        ,1000 STATE STREET                       ,906                                     ,MCCALL                                  ,ID                                      ,83638-                                  ,VALLEY                                  ,,,,,,,,,,15,5490,695,210,1619,,292.56,,209,64,534,,,,,,,
131313,01-OCT-15,30-SEP-16,As Submitted,TETON VALLEY HOSPITAL                   ,120 EAST HOWARD                         ,,DRIGGS                                  ,ID                                      ,83422-                                  ,TETON                                   ,,,,,,,,,,13,4758,335,45,524,,94.23,,77,12,139,,,,,,,
131315,01-OCT-15,30-SEP-16,Amended,SYRINGA GENERAL HOSPITAL                ,607 W. MAIN STREET                      ,,GRANGEVILLE                             ,ID                                      ,83530-                                  ,IDAHO                                   ,,,,,,,,,,15,5490,1203,164,1718,,109.9,,267,37,427,,,,,,,
131319,01-OCT-15,30-SEP-16,As Submitted,MINIDOKA MEMORIAL HOSPITAL              ,1224 8TH STREET                         ,,RUPERT                                  ,ID                                      ,83350-                                  ,MINIDOKA                                ,,,,,,,,,,16,5840,1074,81,1818,,132.68,,203,13,376,,,,,,,
131322,01-OCT-15,30-SEP-16,As Submitted,FRANKLIN COUNTY MEDICAL CENTER          ,44 NORTH FIRST EAST                     ,,PRESTON                                 ,ID                                      ,83263-                                  ,FRANKLIN                                ,,,,,,,,,,20,7320,1937,186,3248,,127.75,,331,49,599,,,,,,,
131323,01-OCT-15,30-SEP-16,As Submitted,ST. LUKES WOOD RIVER MEDICAL CENTER     ,100 HOSPITAL DRIVE                      ,100                                     ,KETCHUM                                 ,ID                                      ,83340                                   ,BLAINE                                  ,,,,,,,,,,25,9150,1122,407,2969,,489.47,,327,102,952,,,,,,,
131324,01-OCT-15,30-SEP-16,As Submitted,LOST RIVERS HOSPITAL                    ,551 HIGHLAND DRIVE                      ,,ARCO                                    ,ID                                      ,83213                                   ,BUTTE                                   ,,,,,,,,,,14,5124,446,5,501,,37.67,,51,1,63,,,,,,,
132001,01-OCT-15,30-SEP-16,As Submitted,NORTHERN IDAHO ADVANCED CARE HOSP       ,600 NORTH CECIL                         ,,POST FALLS                              ,ID                                      ,83854                                   ,KOOTENAI                                ,,,,,,,,,,40,14640,6589,1175,10389,,126.1,,274,40,412,,,,,,,
133027,01-JAN-16,31-MAY-16,As Submitted,REHABILITATION HOSP OF THE NORTHWEST    ,3372 E JENALAN AVE                      ,,POST FALLS                              ,ID                                      ,83854                                   ,KOOTENAI                                ,,,,,,,,,,30,4560,2632,73,3372,,89.43,,204,7,254,,,,,,,
134002,01-OCT-15,30-SEP-16,As Submitted,INTERMOUNTAIN                           ,303 N ALLUMBAUGH STREET                 ,,BOISE                                   ,ID                                      ,83704                                   ,ADA                                     ,,,,,,,,,,151,55266,6751,5890,31798,,,,600,628,3990,,,,,,,
134015,11-FEB-16,26-AUG-16,As Submitted,SAWTOOTH BEHAVIORAL HEALTH              ,650 ADDISON W AVE; 300 B                ,,TWIN FALLS                              ,ID                                      ,83301                                   ,TWIN FALLS                              ,,,,,,,,,,29,5742,530,,860,,22.68,,33,,56,,,,,,,
140052,01-OCT-15,30-SEP-16,As Submitted,OSF SAINT ANTHONYS HEALTH CENTER        ,SAINT ANTHONYS WAY                      ,340                                     ,ALTON                                   ,IL                                      ,62002-0340                              ,MADISON                                 ,,,,351263,,,.1487,,,83,30378,5047,516,11319,,485.14,8.77,1224,60,3458,331,,,,,,190
140054,01-OCT-15,30-SEP-16,As Submitted,MACNEAL HOSPITAL                        ,3249 SOUTH OAK PARK AVENUE              ,,BERWYN                                  ,IL                                      ,60402                                   ,COOK                                    ,5396274,,,1399972,,,.2011,4789298,1757125,257,94062,13965,8050,54715,103.76,1395.74,,3021,919,12831,2472,,,,,867,220
140058,01-OCT-15,30-SEP-16,As Submitted,PASSAVANT AREA HOSPITAL                 ,1600 WEST WALNUT                        ,,JACKSONVILLE                            ,IL                                      ,62650-1185                              ,MORGAN                                  ,,,,231386,,,.0941,,,103,34778,5506,2081,10368,,654.74,,1452,595,3192,,,,,,,
140064,01-OCT-15,30-SEP-16,As Submitted,ST. MARY MEDICAL CENTER                 ,3333 N SEMINARY                         ,,GALESBURG                               ,IL                                      ,61401                                   ,KNOX                                    ,,,,150031,,,.0649,,,90,32940,5351,345,11675,,418.27,,1308,512,3043,,,,,,,
140067,01-OCT-15,30-SEP-16,As Submitted,SAINT FRANCIS MEDICAL CENTER            ,530 NE GLEN OAK AVENUE                  ,,PEORIA                                  ,IL                                      ,61637                                   ,PEORIA                                  ,9413687,1000157,,4461551,474018,,.1916,4890819,1349842,618,226368,51915,12122,164030,185.29,5064.96,,10232,1797,33477,4446,,,,31,,540
140110,01-OCT-15,30-SEP-16,As Submitted,OTTAWA REGIONAL HOSPITAL & HEALTHCAR    ,1100 EAST NORRIS DRIVE                  ,,OTTAWA                                  ,IL                                      ,61350                                   ,LASALLE                                 ,,,,558607,,,.2247,,,87,31842,5068,1101,13149,,535.9,,1477,1313,3764,,,,17,,316,
140114,01-OCT-15,30-SEP-16,As Submitted,SWEDISH COVENANT HOSPITAL               ,5145 NORTH CALIFORNIA AVENUE            ,,CHICAGO                                 ,IL                                      ,60625                                   ,COOK                                    ,3646670,,,2297483,,,.2785,1971207,1078795,226,82716,17924,15252,53239,47.03,1511.32,,3540,3814,11339,,,,132,85,550,345
140135,01-OCT-15,30-SEP-16,As Submitted,DECATUR MEMORIAL HOSPITAL               ,2300 N. EDWARD ST.                      ,,DECATUR                                 ,IL                                      ,62526                                   ,MACON                                   ,962682,,,854127,,,.0953,446211,290543,202,73730,18533,2694,35634,14.17,1616.7,,4117,1292,8385,,,,17,,261,
140147,01-OCT-15,30-SEP-16,As Submitted,RICHLAND MEMORIAL HOSPITAL              ,800 EAST LOCUST                         ,,OLNEY                                   ,IL                                      ,62450-2958                              ,RICHLAND                                ,,,,104324,,,.0971,,,47,17202,2948,838,4674,,398.42,,742,258,1286,,,,282,,456,
140148,01-OCT-15,30-SEP-16,As Submitted,MEMORIAL MEDICAL CENTER                 ,701 NORTH FIRST STREET                  ,,SPRINGFIELD                             ,IL                                      ,62781                                   ,SANGAMON                                ,10156206,,,1457632,,,.0689,3462974,1102239,412,150701,45841,5968,106253,162.93,3325.86,,8884,1411,22424,3053,418,,305,44,1563,470
140161,01-OCT-15,30-SEP-16,As Submitted,SAINT JAMES HOSPITAL                    ,2500 WEST REYNOLDS STREET               ,,PONTIAC                                 ,IL                                      ,61764                                   ,LIVINGSTON                              ,,,,80848,,,.0521,,,42,15372,3273,274,5901,,307,,877,258,1841,,,,,,,
140162,01-OCT-15,30-SEP-16,As Submitted,ST. JOSEPH MEDICAL CENTER               ,2200 E WASHINGTON                       ,,BLOOMINGTON                             ,IL                                      ,61701                                   ,MCLEAN                                  ,,,,276776,,,.0552,,,137,50142,9749,522,24865,,776.59,,2445,250,6344,519,,,,,,
140197,01-OCT-15,30-SEP-16,As Submitted,METHODIST HOSPITAL OF CHICAGO           ,5025 N PAULINA ST                       ,,CHICAGO                                 ,IL                                      ,60640-2772                              ,COOK                                    ,,,,877439,,,.5575,,,145,53070,6249,4488,22143,,325.76,,1049,2787,4308,,,,,,,
140206,01-OCT-15,30-SEP-16,As Submitted,NORWEGIAN AMERICAN HOSPITAL             ,1044 N. FRANSICSO AVENUE                ,,CHICAGO                                 ,IL                                      ,60622                                   ,COOK                                    ,105059,,,1793862,,,.6276,62726,26961,173,63318,8584,15493,36258,3,724.34,,1477,2988,7181,,,,58,,449,
140213,01-OCT-15,30-SEP-16,As Submitted,SILVER CROSS HOSPITAL                   ,1900 SILVER CROSS BLVD.                 ,,NEW LENOX                               ,IL                                      ,60451                                   ,WILL                                    ,,,,621287,,,.045,,,251,91866,29983,5927,72390,,1698.1,,6877,3467,18807,,,,360,10,975,595
140233,01-OCT-15,30-SEP-16,As Submitted,SAINT ANTHONY MEDICAL CENTER            ,5666 EAST STATE STREET                  ,,ROCKFORD                                ,IL                                      ,61108-2472                              ,WINNEBAGO                               ,571420,,,496343,,,.0412,185709,102537,235,86010,23147,1988,50554,6.53,1719.12,,5204,358,11771,928,,,,,,
140252,01-OCT-15,30-SEP-16,As Submitted,NORTHWEST COMMUNITY HOSPITAL            ,800 WEST CENTRAL ROAD                   ,,ARLINGTON HEIGHTS                       ,IL                                      ,60005                                   ,COOK                                    ,,,,444756,,,.0264,,,340,124440,32965,3779,77406,,2409.32,,7409,1947,17557,1,146,,109,,1728,301
140286,01-MAY-16,31-AUG-16,As Submitted,KISHWAUKEE COMMUNITY HOSPITAL           ,ONE KISH HOSPITAL DRIVE                 ,,DEKALB                                  ,IL                                      ,60115-                                  ,DEKALB                                  ,,,,61197,,,.0428,,,98,12054,3385,922,6982,,812.8,,709,275,1745,,,,,,,
141302,01-OCT-15,30-SEP-16,As Submitted,MIDWEST MEDICAL CENTER                  ,1 MEDICAL CENTER DRIVE                  ,,GALENA                                  ,IL                                      ,61036-                                  ,JO DAVIESS                              ,,,,,,,,,,25,9150,1449,12,1973,,93.38,,76,6,104,,,,,,,
141310,01-OCT-15,30-SEP-16,As Submitted,MENDOTA COMMUNITY HOSPITAL              ,1401 EAST 12TH ST                       ,,MENDOTA                                 ,IL                                      ,61342-9216                              ,LASALLE                                 ,,,,,,,,,,25,9150,1398,142,2275,,209.34,,272,49,450,,,,,,,
141313,01-OCT-15,30-SEP-16,As Submitted,MASON DISTRICT HOSPITAL                 ,615 NORTH PROMENADE STREET              ,,HAVANA                                  ,IL                                      ,62644-0530                              ,MASON                                   ,,,,,,,,,,25,9150,706,44,1003,,164.14,,140,15,213,,,,,,,
141315,01-OCT-15,30-SEP-16,As Submitted,BCC DBA ILLINI COMMUNITY HOSPITAL       ,640 WEST WASHINGTON                     ,,PITTSFIELD                              ,IL                                      ,62363                                   ,PIKE                                    ,,,,,,,,,,25,9150,795,87,1014,,156.08,,170,25,245,,6,,38,,181,
141317,01-OCT-15,30-SEP-16,As Submitted,GIBSON AREA HOSPITAL AND HEALTH SVCS    ,1120 N. MELVIN                          ,,GIBSON CITY                             ,IL                                      ,60936-                                  ,FORD                                    ,,,,,,,,,,25,9150,1393,155,3303,,531.94,,277,101,925,,,,,,,
141318,01-OCT-15,30-SEP-16,As Submitted,OSF HOLY FAMILY MED CTR                 ,1000 WEST HARLEM AVENUE                 ,,MONMOUTH                                ,IL                                      ,61462                                   ,WARREN                                  ,,,,,,,,,,23,8418,1156,77,1895,,108.23,,156,17,253,,,,,,,
141322,01-OCT-15,30-SEP-16,As Submitted,ABRAHAM LINCOLN MEMORIAL HOSPITAL       ,200 STAHLHUT DRIVE                      ,,LINCOLN                                 ,IL                                      ,62656                                   ,LOGAN                                   ,,,,,,,,,,25,9150,1884,190,4012,,259.98,,374,36,915,,,,,,,
141325,01-OCT-15,30-SEP-16,As Submitted,OSF SAINT LUKE MEDICAL CENTER           ,1051 WEST SOUTH STREET                  ,747                                     ,KEWANEE                                 ,IL                                      ,61443                                   ,HENRY                                   ,,,,,,,,,,25,9150,939,91,1418,,162.35,,247,41,373,,,,,,,
141339,01-OCT-15,30-SEP-16,As Submitted,TAYLORVILLE MEMORIAL HOSPITAL           ,201 EAST PLEASANT STREET                ,,TAYLORVILLE                             ,IL                                      ,62568                                   ,CHRISTIAN                               ,,,,,,,,,,25,9150,4232,43,5826,,275.62,,653,16,935,,,,,,,
141340,01-MAY-16,31-AUG-16,As Submitted,VALLEY WEST COMMUNITY HOSPITAL          ,1302 N. MAIN STREET                     ,,SANDWICH                                ,IL                                      ,60548-                                  ,DEKALB                                  ,,,,,,,,,,25,3075,285,101,653,,183.31,,111,43,247,,,,,,,
150006,01-JAN-16,29-FEB-16,As Submitted,LAPORTE HOSPITAL                        ,STATE & MADISON STREETS                 ,250                                     ,LAPORTE                                 ,IN                                      ,46350-                                  ,LAPORTE                                 ,,,,89096,,,.1179,,,129,7740,1561,113,3230,,875.38,,332,37,907,234,,,,,,
150044,01-JAN-16,30-SEP-16,As Submitted,FLOYD MEMORIAL HOSPITAL & HEALTH SVS    ,1850 STATE STREET                       ,,NEW ALBANY                              ,IN                                      ,47150-4990                              ,FLOYD                                   ,,,,633008,,,.0629,,,215,58910,20832,563,43146,,2276.09,,4568,113,10600,1350,,,,,,
150045,01-OCT-15,30-SEP-16,As Submitted,DEKALB MEMORIAL HOSPITAL                ,1316 EAST 7TH STREET                    ,,AUBURN                                  ,IN                                      ,46706-                                  ,DEKALB                                  ,,,,86905,,,.1011,,,56,20496,2224,267,7322,,488.22,,667,56,2179,359,,,,,,
150064,01-OCT-15,30-SEP-16,As Submitted,FAYETTE REGIONAL HEALTH SYSTEM          ,1941 VIRGINIA AVE                       ,,CONNERSVILLE                            ,IN                                      ,47331                                   ,FAYETTE                                 ,,,,68722,,,.12,,,50,18300,1242,58,2619,,390.63,,374,17,796,212,,,7,,182,
150074,01-JAN-16,31-DEC-16,As Submitted,COMMUNITY HOSPITAL OF INDIANA  INC.     ,1500 NORTH RITTER AVENUE                ,,INDIANAPOLIS                            ,IN                                      ,46219                                   ,MARION                                  ,2878773,,,3070420,,,.2598,624799,534375,315,114975,22948,5258,74480,38.87,2509.56,,5029,1014,16241,3624,,,,,,
150075,01-OCT-15,30-SEP-16,As Submitted,BLUFFTON REGIONAL MEDICAL CENTER        ,303 S. MAIN STREET                      ,,BLUFFTON                                ,IN                                      ,46714-                                  ,WELLS                                   ,,,,83330,,,.101,,,62,22692,2148,231,5257,,212.98,,587,249,1529,,,,,,,
150082,01-OCT-15,30-SEP-16,As Submitted,DEACONESS HOSPITAL                      ,600 MARY STREET                         ,,EVANSVILLE                              ,IN                                      ,47747-                                  ,VANDERBURGH                             ,1827536,,,1545813,,,.0658,830294,303097,500,183477,55627,5023,122763,22.8,3893.27,,12089,891,26497,2739,195,,28,,556,
150102,01-JAN-16,29-FEB-16,As Submitted,IU HEALTH STARKE MEMORIAL HOSPITAL      ,102 EAST CULVER RD                      ,,KNOX                                    ,IN                                      ,46534                                   ,STARKE                                  ,,,,5443,,,.0817,,,50,3000,138,,234,,113.03,,44,,90,14,,,,,,
150175,01-OCT-15,30-SEP-16,As Submitted,HEART HOSPITAL AT DEACONESS GATEWAY     ,4007 GATEWAY BOULEVARD                  ,,NEWBURGH                                ,IN                                      ,47630-                                  ,WARRICK                                 ,,,,,,,,,,24,8784,3282,97,6208,,144.5,,849,23,1590,49,,,,,,
150183,02-NOV-15,31-DEC-15,As Submitted,MONROE HOSPITAL                         ,4011 S. MONROE MEDICAL PARK BLVD        ,,BLOOMINGTON                             ,IN                                      ,47403                                   ,MONROE                                  ,,,,11177,,,.12,,,32,1920,189,203,841,,206,,58,29,250,,,,,,,
151315,01-OCT-15,30-SEP-16,As Submitted,CAMERON MEMORIAL COMMUNITY              ,416 E MAUMEE STREET                     ,,ANGOLA                                  ,IN                                      ,47803-                                  ,STEUBEN                                 ,,,,,,,,,,25,9150,1541,96,4379,,350.62,,492,30,1344,148,,,,,,
151319,01-OCT-15,30-SEP-16,As Submitted,GIBSON GENERAL HOSPITAL                 ,1800 SHERMAN DRIVE                      ,,PRINCETON                               ,IN                                      ,47670-                                  ,GIBSON                                  ,,,,,,,,,,25,9150,1545,9,2238,,259.1,,205,3,361,25,,,,,,
151320,01-OCT-15,30-SEP-16,As Submitted,JAY COUNTY HOSPITAL                     ,500 W. VOTAW                            ,,PORTLAND                                ,IN                                      ,47371-                                  ,JAY                                     ,,,,,,,,,,25,9150,1824,,3336,,292.36,,362,43,779,,,,4,,174,
152027,01-NOV-15,31-OCT-16,As Submitted,VIBRA HOSP FORT WAYNE                   ,2200 RANDALLIA DRIVE                    ,5TH FLOOR                               ,FORT WAYNE                              ,IN                                      ,46805-4638                              ,ALLEN                                   ,,,,,,,,,,48,17568,4499,,7215,,73.26,,224,,326,22,,,,,,
153030,01-OCT-15,30-SEP-16,As Submitted,REHABILITATION HOSPITAL OF FT WAYNE     ,7970 WEST JEFFERSON BOULEVARD           ,,FORT WAYNE                              ,IN                                      ,46804-                                  ,ALLEN                                   ,,,,,,,,,,36,13176,2931,893,6813,,90.43,,261,85,637,,,,,,,
160001,01-NOV-15,31-DEC-15,As Submitted,CENTRAL IOWA HEALTHCARE                 ,3 SOUTH 4TH AVENUE                      ,,MARSHALLTOWN                            ,IA                                      ,50158-                                  ,MARSHALL                                ,,,,21333,,,.0633,,,49,2989,640,165,1260,,426.73,,173,74,367,,,,,,,
160008,01-OCT-15,30-SEP-16,As Submitted,KEOKUK  AREA HOSPITAL                   ,1600 MORGAN STREET                      ,,KEOKUK                                  ,IA                                      ,52632-                                  ,LEE                                     ,,,,23877,,,.0294,,,49,17934,2001,115,2883,,184.48,,638,45,976,78,,,,,,
160122,01-OCT-15,30-SEP-16,As Submitted,FORT MADISON COMMUNITY HOSPITAL         ,HIGHWAY 61 WEST                         ,174                                     ,FORT MADISON                            ,IA                                      ,52627-                                  ,LEE                                     ,,,,102349,,,.12,,,50,18300,2514,1170,5856,,420.19,,553,280,1317,,,,,,,
161324,01-OCT-15,30-SEP-16,As Submitted,GRAPE COMMUNITY HOSPITAL - HAMBURG      ,275 HWY NORTH                           ,,HAMBURG                                 ,IA                                      ,51640-                                  ,FREMONT                                 ,,,,,,,,,,25,9150,1166,10,1785,,79.73,,98,7,129,,,,,,,
170012,01-OCT-15,30-SEP-16,As Submitted,SALINA REGIONAL HEALTH CENTER           ,400 S. SANTA FE                         ,,SALINA                                  ,KS                                      ,67401-5080                              ,SALINE                                  ,997274,,,269993,,,.0356,428492,161730,177,63647,18676,558,34186,12.56,1380.91,,3646,98,7172,853,210,,24,8,988,387
170027,01-OCT-15,30-SEP-16,As Submitted,PRATT REGIONAL MEDICAL CENTER           ,200 COMMODORE                           ,,PRATT                                   ,KS                                      ,67124-                                  ,PRATT                                   ,,,,,,,,,,35,12810,2702,183,4883,,269.6,,729,15,1409,114,,,,,,
170075,01-OCT-15,30-SEP-16,As Submitted,MERCY HOSPITAL  INC.                    ,218 E. PACK                             ,180                                     ,MOUNDRIDGE                              ,KS                                      ,67107                                   ,MCPHERSON                               ,,,,,,,,,,21,7686,1245,18,1600,,36.41,,165,7,235,,,,,,,
170086,01-OCT-15,30-SEP-16,As Submitted,STORMONT-VAIL REGIONAL HEALTH CENTER    ,1500 SW 10TH AVE                        ,,TOPEKA                                  ,KS                                      ,66604-1353                              ,SHAWNEE                                 ,95630,,,2533313,,,.1386,24864,10711,391,143106,41616,1855,99875,.95,3885.4,,8725,309,23406,4421,,,,,434,
170122,01-OCT-15,30-SEP-16,As Submitted,VIA CHRISTI HOSPITAL WICHITA            ,929 N. ST. FRANCIS                      ,,WICHITA                                 ,KS                                      ,67214                                   ,SEDGWICK                                ,9109026,,,3118557,,,.1186,5930023,1295078,631,230946,58049,2425,147188,127.54,2925.7,,11713,5402,30534,,,,19,,301,
170145,01-JAN-16,31-DEC-16,As Submitted,COFFEYVILLE REG MEDICAL CENTER  INC.    ,1400 WEST 4TH STREET                    ,856                                     ,COFFEYVILLE                             ,KS                                      ,67337-                                  ,MONTGOMERY                              ,,,,118689,72126,,.12,,,47,17202,3246,457,5686,,312.31,,906,39,1794,354,,,,,,
170150,01-JAN-16,31-DEC-16,As Submitted,SOUTH CENTRAL KS REGIONAL MEDICAL CT    ,216 WEST BIRCH                          ,,ARKANSAS CITY                           ,KS                                      ,67005-                                  ,COWLEY                                  ,,,,46837,,,.0814,,,37,13542,1891,158,3159,,150.09,,435,1,848,47,,,,,,
171301,01-OCT-15,30-SEP-16,As Submitted,GREAT PLAINS OF ELLINWOOD  INC.         ,605 NORTH MAIN                          ,,ELLINWOOD                               ,KS                                      ,67526-                                  ,BARTON                                  ,,,,,,,,,,23,8418,944,,2305,,54.95,,81,,113,6,,,,,,
171302,01-OCT-15,30-SEP-16,As Submitted,CAH ACQUISITION COMPANY #2 LLC          ,800 BARKER DRIVE                        ,,OSWEGO                                  ,KS                                      ,67356                                   ,LABETTE                                 ,,,,,,,,,,12,4392,1012,,1111,,35.25,,21,,39,,,,,,,
171318,01-OCT-15,30-SEP-16,As Submitted,SEDAN CITY HOSPITAL                     ,300 W NORTH STREET                      ,C                                       ,SEDAN                                   ,KS                                      ,67361                                   ,CHAUTAUQUA                              ,,,,,,,,,,16,5856,1021,,1140,,41.99,,137,,157,6,,,,,,
171320,01-OCT-15,30-SEP-16,As Submitted,CAH ACQUISITION COMPANY #3  LLC         ,240 WEST 18 TH STREET                   ,,HORTON                                  ,KS                                      ,66439                                   ,BROWN                                   ,,,,,,,,,,15,5490,880,2,995,,40.96,,98,1,147,,,,,,,
171328,01-OCT-15,30-SEP-16,As Submitted,GREAT PLAINS OF OTTAWA COUNTY  INC      ,215 EAST EIGHTH                         ,290                                     ,MINNEAPOLIS                             ,KS                                      ,67467-                                  ,OTTAWA                                  ,,,,,,,,,,25,9150,1335,,1988,,58.59,,109,,114,,,,,,,
171337,01-OCT-15,30-SEP-16,As Submitted,WAMEGO HOSPITAL ASSOCIATION             ,711 GENN DRIVE                          ,,WAMEGO                                  ,KS                                      ,66547                                   ,POTTAWATOMIE                            ,,,,,,,,,,23,8418,1325,,1597,,68.38,,70,2,101,,,,,,,
171339,01-OCT-15,30-SEP-16,As Submitted,GREENWOOD COUNTY HOSPITAL               ,100 WEST 16TH                           ,,EUREKA                                  ,KS                                      ,67045-                                  ,GREENWOOD                               ,,,,,,,,,,25,9150,2160,,2381,,95.2,,264,,316,9,,,,,,
171349,01-OCT-15,30-SEP-16,As Submitted,CLOUD COUNTY HEALTH CENTER              ,1100 HIGHLAND DRIVE                     ,,CONCORDIA                               ,KS                                      ,66901-                                  ,CLOUD                                   ,,,,,,,,,,22,8052,1769,,1972,,119.88,,244,,367,,,,,,,
171356,01-OCT-15,30-SEP-16,As Submitted,ST. LUKE HOSPITAL                       ,535 SOUTH FREEBORN                      ,,MARION                                  ,KS                                      ,66861-                                  ,MARION                                  ,,,,,,,,,,10,3660,790,2,954,,60.94,,64,1,86,4,,,,,,
171357,01-OCT-15,30-SEP-16,As Submitted,CAH ACQUISITION COMPANY # 5  LLC        ,701 SOUTH MAIN STREET                   ,,HILLSBORO                               ,KS                                      ,67063                                   ,MARION                                  ,,,,,,,,,,15,5490,792,,874,,32.26,,125,,163,,,,,,,
171358,01-OCT-15,30-SEP-16,As Submitted,LINDSBORG COMMUNITY HOSPITAL            ,605 WEST LINCOLN                        ,,LINDSBORG                               ,KS                                      ,64756-                                  ,MCPHERSON                               ,,,,,,,,,,23,8418,1387,,1604,,81.95,,133,,166,,,,,,,
171361,01-OCT-15,30-SEP-16,As Submitted,GREAT PLAINS OF REPUBLIC CO.  INC       ,2420 G STREET                           ,,BELLEVILLE                              ,KS                                      ,66935-                                  ,REPUBLIC                                ,,,,,,,,,,25,9150,2383,37,3085,,121,,328,,508,62,,,,,,
171382,01-OCT-15,30-SEP-16,As Submitted,ATCHISON HOSPITAL ASSOCIATION           ,800 RAVEN HILL DRIVE                    ,,ATCHISON                                ,KS                                      ,66002-1297                              ,ATCHISON                                ,,,,,,,,,,25,9150,2666,43,4166,,175.96,,486,3,1178,179,,,,,,
173028,01-OCT-15,30-SEP-16,As Submitted,VIA CHRISTI REHAB CENTER  INC           ,1151 N. ROCK ROAD                       ,,WICHITA                                 ,KS                                      ,67206-                                  ,SEDGWICK                                ,,,,,,,,,,58,21228,3920,1321,8246,,172,,371,38,706,,,,,,,
