PROVIDER_NUMBER,FYB,FYE,STATUS,HOSPITAL_Name,Street_Addr,Po_BOx,City,State,Zip_Code,County,IME1,IME2,IME3,DSH1,DSH2,DSH3,DSH_SHARE_PERCENTAGE,GME_PART_A,GME_PART_B,TOTAL_HOSPITAL_BEDS,TOTAL_HOSPITAL_BED_DAYS_AVAILABLE,TOTAL_HOSPITAL_MEDICARE_DAYS,TOTAL_HOSPITAL_MEDICAID_DAYS,TOTAL_HOSPITAL_DAYS,INTERNS_AND_RESIDENTS,TOTAL_HOSPITAL_EMPLOYEES_ON_PAYROL,TOTAL_HOSPITAL_NON_PAID_WORKERS,TOTAL_HOSPITAL_MEDICARE_DISCHARGES,TOTAL_HOSPITAL_MEDICAID_DISCHARGES,TOTAL_HOSPITAL_DISCHARGES,MEDICAID_HMO_DISCHARGES,MEDICAID_HMO_IPF_SUBPROVIDER,MEDICAID_HMO_IRF_SUBPROVIDER,MEDICAID_IPF_SUBPROVIDER,MEDICAID_IRF_SUBPROVIDER,TOTAL_DISCHARGES_SUBPROVIDER_IPF,TOTAL_DISCHARGES_SUBPROVIDER_IRF
050737,01-JUL-14,30-JUN-15,As Submitted,GARFIELD MEDICAL CENTER                 ,525 N GARFIELD AVE.                     ,,MONTEREY PARK                           ,CA                                      ,91754                                   ,LOS ANGELES                             ,,,,4523151,,,.7074,,,182,66430,15807,8175,62152,,942.6,,2381,1183,12482,2599,,,,31,,454
050738,01-JUL-14,30-JUN-15,As Submitted,GREATER EL MONTE COMMUNITY HOSPITAL     ,1701 SANTA ANITA AVE                    ,,SOUTH EL MONTE                          ,CA                                      ,91733                                   ,LOS ANGELES                             ,,,,893474,,,.8473,,,104,37960,2244,2402,12925,,231.34,,481,798,7239,1503,,,,,,
050739,01-JAN-14,31-DEC-14,Amended,CENTINELA HOSPITAL MEDICAL CENTER       ,555 EAST HARDY STREET                   ,,INGLEWOOD                               ,CA                                      ,90301                                   ,LOS ANGELES                             ,,,,7122822,,,.4781,,,313,114245,25801,13095,68178,,1168.93,,5549,2316,16458,5397,,,,,,397
050740,01-JAN-14,31-DEC-14,Settled w/Audit,MARINA DEL REY HOSPITAL                 ,4650 LINCOLN BLVD                       ,,MARINA DEL REY                          ,CA                                      ,90291                                   ,LOS ANGELES                             ,,,,268241,,,.0598,,,90,32850,6566,1450,13802,,475.92,,1641,140,4155,,,,,,,
050742,01-JAN-14,31-DEC-14,As Submitted,OLYMPIA MEDICAL CENTER                  ,5900 W. OLYMPIC BLVD.                   ,,LOS ANGELES                             ,CA                                      ,90036                                   ,LOS ANGELES                             ,,,,2474658,,,.3357,,,204,74460,15874,3301,30029,,646.86,,3005,553,6074,,,,,,,
050744,01-APR-14,31-MAR-15,As Submitted,WESTERN MEDICAL CENTER ANAHEIM          ,1025   SOUTH ANAHEIM BOULEVARD          ,,ANAHEIM                                 ,CA                                      ,92805-5806                              ,ORANGE                                  ,,,,456856,,,.5101,,,103,37595,1666,9401,26736,,360.26,,310,1381,3645,,,,483,,1234,
050745,01-APR-14,31-MAR-15,As Submitted,CHAPMAN  MEDICAL CENTER                 ,2601 EAST CHAPMAN AVENUE                ,,ORANGE                                  ,CA                                      ,92869-3206                              ,ORANGE                                  ,,,,104162,,,.12,,,75,27375,1710,490,6446,,306.81,,332,97,1546,,,,,,225,
050746,01-APR-14,31-MAR-15,As Submitted,WESTERN MEDICAL CENTER SANTA ANA        ,1001 NORTH TUSTIN AVENUE                ,,SANTA ANA                               ,CA                                      ,92705-3502                              ,ORANGE                                  ,120155,,,1052389,,,.4073,99248,16317,130,83220,5322,10858,37264,3.73,872.11,,764,1432,3854,,,,,,,
050747,01-APR-14,31-MAR-15,As Submitted,COASTAL COMMUNITIES HOSPITAL            ,2710 SOUTH BRISTOL STREET               ,,SANTA ANA                               ,CA                                      ,82701-                                  ,ORANGE                                  ,,,,514765,,,.645,,,109,39785,2168,5234,12841,,312.75,,280,955,2668,,,,,,405,
050748,01-JAN-14,31-DEC-14,As Submitted,KFH - MANTECA                           ,1777 WEST YOSEMITE AVENUE               ,,MANTECA                                 ,CA                                      ,95337-                                  ,SAN JOAQUIN                             ,,,,,,,,3774,1935,213,76125,761,296,36678,.73,1031,,188,63,9796,28,,,,,,
050751,01-JAN-14,31-DEC-14,Settled,MIRACLE MILE MEDICAL CENTER             ,MIRACLE MILE MEDICAL CENTER             ,,6000 SAN VICENTE BOULEVARD              ,CA                                      ,90036-4404                              ,USA                                     ,,,,2944,,,.0255,,,17,6205,114,,594,,44.64,,31,,201,,,,,,,
050754,01-JAN-14,31-DEC-14,Settled,MENLO PARK SURGICAL HOSPITAL            ,570 WILLOW RD                           ,,MENLO PARK                              ,CA                                      ,94025-                                  ,SAN MATEO                               ,,,,,,,,,,16,5840,46,,242,,40.53,,36,,187,1,,,,,,
050755,01-JAN-14,31-DEC-14,As Submitted,SHERMAN OAKS HOSPITAL-HEALTH            ,4929 VAN NUYS BLVD                      ,,SHERMAN OAKS                            ,CA                                      ,91403                                   ,LOS ANGELES                             ,,,,1750800,,,.2791,,,112,40880,9946,1897,18491,,464.66,,2302,404,4890,,,,5,,1099,
050757,01-JAN-14,31-DEC-14,As Submitted,ALVARADO HOSPITAL MEDICAL CENTER        ,6655 ALVARADO ROAD                      ,,SAN DIEGO                               ,CA                                      ,92120                                   ,SAN DIEGO                               ,,,,2000496,,,.2866,,,254,92710,10598,4066,28784,,679.02,,2336,673,6204,,,,,13,,180
050758,01-JAN-14,31-DEC-14,Settled,MONTCLAIR HOSPITAL MEDICAL CENTER       ,5000 SAN BERNARDINO                     ,,MONTCLAIR                               ,CA                                      ,91763                                   ,SAN BERNARDINO                          ,,,,669538,,,.4631,,,102,37230,2558,6732,13378,,333.62,,568,952,3598,1038,,,,,,
050760,01-JAN-14,31-DEC-14,As Submitted,KFH - ANTIOCH                           ,4501 SAND CREEK ROAD                    ,,ANTIOCH                                 ,CA                                      ,94531                                   ,CONTRA COSTA                            ,258280,,,,,,,35456,14851,132,48180,1287,306,26253,2.19,745,,345,73,7921,383,,,,,,
050761,01-JAN-14,31-DEC-14,As Submitted,PROVIDENCE TARZANA MEDICAL CENTER       ,18321 CLARK STREET                      ,,TARZANA                                 ,CA                                      ,91356                                   ,LOS ANGELES                             ,,,,2488704,,,.2063,,,249,90885,26241,8941,64680,,964.62,,4723,1323,13121,1497,,,,,,
050763,01-JAN-14,31-DEC-14,As Submitted,SILVER LAKE MEDICAL CENTER              ,1711 WEST TEMPLE STREET                 ,,LOS ANGELES                             ,CA                                      ,92006-5421                              ,LOS ANGELES                             ,41088,,,2157174,,,.382,41529,2502,211,77015,30020,12395,51332,.92,600.39,,3204,1398,5749,,,,,,,
050764,01-JAN-14,31-DEC-14,Settled,SHASTA REGIONAL MEDICAL CENTER          ,1100 BUTTE STREET                       ,,REDDING                                 ,CA                                      ,96049                                   ,SHASTA                                  ,,,,2411165,,,.1908,,,246,89790,17963,7194,29800,,661.67,,4174,265,7014,1260,,,,,,
050765,01-JAN-14,31-DEC-14,As Submitted,KFH - MORENO VALLEY                     ,27300 IRIS AVENUE                       ,,MORENO VALLEY                           ,CA                                      ,92360-                                  ,RIVERSIDE                               ,,,,19208,,,.0525,,,71,25915,771,281,13794,,265.12,,186,76,4080,343,,,,,,
050766,01-JAN-14,31-DEC-14,As Submitted,SUTTER-TWIN CITIES SURG. HOSPITAL       ,455 PLUMAS BLVD                         ,,YUBA CITY                               ,CA                                      ,95991                                   ,SUTTER                                  ,,,,,,,,,,14,5110,709,23,1309,,92.44,,245,11,514,29,,,,,,
050767,01-JAN-14,31-DEC-14,As Submitted,KFH - VACAVILLE                         ,1 QUALITY DRIVE                         ,,VACAVILLE                               ,CA                                      ,95688-9494                              ,SOLANO                                  ,110643,,,,,,,16988,9740,140,51100,1437,316,23071,1.08,508,,285,69,5821,410,,,,,,
050769,01-OCT-13,30-JUN-14,Settled,HOAG ORTHOPEDIC INSTITUTE               ,16250 SAN CANYON AVENUE                 ,,IRVINE                                  ,CA                                      ,92618                                   ,ORANGE                                  ,,,,,,,,,,70,19110,3524,,7716,,242.31,,1397,,3308,,,,,,,
050769,01-JUL-14,30-JUN-15,As Submitted,HOAG ORTHOPEDIC INSTITUTE               ,16250 SAN CANYON AVENUE                 ,,IRVINE                                  ,CA                                      ,92618                                   ,ORANGE                                  ,,,,,,,,,,70,25550,4417,7,10316,,252.42,,1754,4,4505,,,,,,,
050770,01-JAN-14,31-DEC-14,Amended,LLUMC MURRIETA                          ,28062 BAXTER ROAD                       ,,MURRIETA                                ,CA                                      ,92563                                   ,RIVERSIDE                               ,,,,520451,,,.093,,,106,38690,8915,2466,32647,,773.3,,2222,387,8603,,,,,,,
050771,01-JAN-14,31-DEC-14,As Submitted,COAST PLAZA HOSPITAL                    ,13100 STUDEBAKER                        ,,NORWALK                                 ,CA                                      ,90650-                                  ,LOS ANGELES                             ,,,,973123,,,.4463,,,117,42705,5050,2809,13758,,259.4,,927,458,3114,843,,,,,,
050772,01-JAN-14,31-DEC-14,As Submitted,KFH - ROSEVILLE                         ,1600 EUREKA ROAD                        ,,ROSEVILLE                               ,CA                                      ,95661-3027                              ,PLACER                                  ,277417,,,,,,,,,340,121460,1891,2383,75405,7.51,1603,,500,321,17970,1674,,,,,,
050773,31-OCT-13,30-JUN-14,Settled,SAN LEANDRO HOSPITAL                    ,13855 EAST 14TH STREET                  ,,SAN LEANDRO                             ,CA                                      ,94578                                   ,ALAMEDA                                 ,,,,290504,,,.12,,,93,22599,3717,765,7615,,245.78,,872,132,1686,,,,,,,
050773,01-JUL-14,30-JUN-15,Amended,SAN LEANDRO HOSPITAL                    ,13855 EAST 14TH STREET                  ,,SAN LEANDRO                             ,CA                                      ,94578                                   ,ALAMEDA                                 ,,,,481374,,,.12,,,93,33945,6111,,11923,,327.42,,1353,,2910,1,,,,,,
050775,12-NOV-13,31-DEC-13,Reopened,TEMECULA VALLEY HOSPITAL                ,31700 TEMECULA VALLEY HOSPITAL          ,,TEMECULA                                ,CA                                      ,92592                                   ,RIVER SIDE                              ,,,,,,,,,,140,6860,263,65,1339,,170.59,,71,19,398,,,,,,,
050775,01-JAN-14,31-DEC-14,Settled w/Audit,TEMECULA VALLEY HOSPITAL                ,31700 TEMECULA VALLEY HOSPITAL          ,,TEMECULA                                ,CA                                      ,92592                                   ,RIVER SIDE                              ,,,,208995,,,.0886,,,140,51100,4377,1256,14191,,412.15,,1031,253,3832,355,,,,,,
050776,29-OCT-13,31-DEC-13,Settled w/Audit,COLLEGE MEDICAL CENTER                  ,2776 PACIFIC AVENUE                     ,,LONG BEACH                              ,CA                                      ,90801-                                  ,LOS ANGELES                             ,,,,21201,,,.0872,,,157,10048,854,,4964,,22.96,,136,,1049,,,,,,,
050776,01-JAN-14,31-DEC-14,Amended,COLLEGE MEDICAL CENTER                  ,2776 PACIFIC AVENUE                     ,,LONG BEACH                              ,CA                                      ,90801-                                  ,LOS ANGELES                             ,616784,,,1396433,,,.7261,297331,108190,221,57305,6041,23975,36251,22.87,208.77,,968,3657,6095,,,,,,,
050777,25-AUG-14,31-DEC-14,As Submitted,KFH - SAN LEANDRO                       ,2500 MERCED STREET                      ,,SAN LEANDRO                             ,CA                                      ,54577                                   ,ALAMEDA                                 ,,,,,,,,,,194,52128,392,18,18118,1.12,441,,76,7,4239,217,,,,,,
051300,01-JUL-14,30-JUN-15,Settled,EASTERN PLUMAS HEALTH CARE              ,TO REMOVE                               ,,PORTOLA                                 ,CA                                      ,96122-9406                              ,PLUMAS                                  ,,,,,,,,,,9,3285,546,20,767,,119.96,,122,8,186,,,,,,,
051301,01-JUL-14,30-JUN-15,As Submitted,TEHACHAPI VALLEY HOSITAL DIST.          ,115 W. E ST.                            ,1900                                    ,TEHACHAPI                               ,CA                                      ,93561-1900                              ,KERN                                    ,,,,,,,,,,25,9125,901,3915,5486,,169.86,,68,8,115,,,,,,,
051302,01-JUL-14,30-JUN-15,Settled,SOUTHERN INYO HOSPITAL                  ,501 E. LOCUST STREET                    ,,LONE PINE                               ,CA                                      ,93545-                                  ,INYO  CA                                ,,,,,,,,,,4,1460,3,2,6,,59.23,,2,1,4,,,,,,,
051303,01-JUL-14,30-JUN-15,Settled,SOUTHERN MONO HEALTH CARE DISTRICT      ,85 SIERRA PARK ROAD                     ,660                                     ,MAMMOTH LAKES                           ,CA                                      ,93546-                                  ,MONO                                    ,,,,,,,,,,17,6205,283,,1101,,192.79,,125,,574,,,,,,,
051304,01-JUL-14,30-JUN-15,Settled,JOHN C. FREMONT HEALTHCARE DISTRICT     ,5189 HOSPITAL ROAD                      ,216                                     ,MARIPOSA                                ,CA                                      ,95338-                                  ,MARIPOSA                                ,,,,,,,,,,18,6570,1063,2,4755,,111.81,,129,1,181,,,,,,,
051305,01-JUL-14,30-JUN-15,Settled,MAYERS MEMORIAL HOSPITAL                ,43563 HIGHWAY 299 EAST                  ,459                                     ,FALL RIVER MILLS                        ,CA                                      ,96028-                                  ,SHASTA                                  ,,,,,,,,,,22,8030,1618,36,2306,,132.16,,173,92,334,,,,,,,
051306,01-JUL-14,30-JUN-15,Settled,GLENN MEDICAL CENTER                    ,1133 WEST SYCAMORE STREET               ,,WILLOWS                                 ,CA                                      ,95988-                                  ,GLENN                                   ,,,,,,,,,,15,5475,553,287,872,,102.07,,141,89,245,,,,,,,
051307,01-JUL-14,30-JUN-15,As Submitted,CATALINA ISLAND MEDICAL CENTER          ,100 FALLS CANYON ROAD                   ,,AVALON                                  ,CA                                      ,90704                                   ,LOS ANGELES                             ,,,,,,,,,,8,2920,206,1,535,,34.98,,6,1,10,,,,,,,
051308,01-JUL-14,30-JUN-15,Settled,SURPRISE VALLEY HEALTH CARE DISTRICT    ,MAIN AND WASHINGTON                     ,246                                     ,CEDARVILLE                              ,CA                                      ,96104                                   ,MODOC                                   ,,,,,,,,,,4,1460,225,85,400,,21.47,,14,1,18,,,,,,,
051309,01-JUL-14,30-JUN-15,Settled,JEROLD PHELPS COMMUNITY HOSPITAL        ,733 CEDAR STREET                        ,,GARBERVILLE                             ,CA                                      ,95442-                                  ,HUMBOLDT                                ,,,,,,,,,,9,3285,505,72,871,,38.03,,20,3,39,9,,,,,,
051310,01-JAN-14,31-DEC-14,Settled w/Audit,HOWARD MEMORIAL HOSPITA                 ,ONE MADRONE STREET                      ,,WILLITS                                 ,CA                                      ,96594                                   ,MENDOCINO                               ,,,,,,,,,,25,9125,3532,47,5708,,201.67,,684,19,1313,,,,,,,
051311,01-JUL-14,30-JUN-15,Settled,BIGGS-GRIDLEY MEMORIAL HOSPITAL         ,240 SPRUCE STREET                       ,,GRIDLEY                                 ,CA                                      ,95948-                                  ,BUTTE                                   ,,,,,,,,,,24,8760,2223,809,3463,,143.27,,326,137,465,,,,,,,
051312,01-JUL-14,30-JUN-15,As Submitted,MOUNTAINS COMMUNITY HOSPITAL            ,29101 HOSPITAL ROAD                     ,,LAKE ARROWHEAD                          ,CA                                      ,92352-                                  ,SAN BERNARDINO                          ,,,,,,,,,,17,6205,559,192,1480,,108.96,,99,64,319,,,,,,,
051314,01-JUL-14,30-JUN-15,Settled,KERN VALLEY HEALTHCARE DISTRICT         ,6412 LAUREL AVENUE                      ,,LAKE ISABELLA                           ,CA                                      ,93240-                                  ,KERN                                    ,,,,,,,,,,25,9125,1360,87,2618,,132.01,,243,9,664,,,,,,,
051315,01-JAN-14,31-DEC-14,Settled,TRINITY HOSPITAL                        ,60 EASTER AVENUE                        ,1229                                    ,WEAVERVILLE                             ,CA                                      ,96093-                                  ,TRINITY                                 ,,,,,,,,,,25,9125,1074,,1340,,91.1,,226,,315,,,,,,,
051316,01-JAN-14,31-DEC-14,Settled w/Audit,FAIRCHILD MEDICAL CENTER                ,444 BRUCE STREET                        ,,YREKA                                   ,CA                                      ,96097                                   ,SISKIYOU                                ,,,,,,,,,,25,9125,2140,243,4929,,294.83,,626,507,1579,,,,,,,
051317,01-JAN-14,31-DEC-14,As Submitted,ST. HELENA HOSPITAL CLEARLAKE           ,18TH AVENUE & HI-WAY 53                 ,6720                                    ,CLEARLAKE                               ,CA                                      ,95422                                   ,LAKE                                    ,,,,,,,,,,25,9125,3034,313,5513,,230.37,,617,94,1335,,,,,,,
051318,01-JUL-14,30-JUN-15,As Submitted,REDWOOD MEMORIAL HOSPITAL               ,3300 RENNER DRIVE                       ,,FORTUNA                                 ,CA                                      ,95440                                   ,HUMBOLDT                                ,,,,,,,,,,25,9125,2711,446,5745,,164.81,,532,132,1450,,,,,,,
051319,01-JUL-14,30-JUN-15,Settled,MERCY MEDICAL CENTER MT. SHASTA         ,914 PINE STREET                         ,P.O. BOX 238                            ,MT. SHASTA                              ,CA                                      ,96067                                   ,SISKIYOU                                ,,,,,,,,,,25,9125,1266,157,2936,,187.08,,423,56,1025,,,,,,,
051320,01-JAN-14,31-DEC-14,Settled,BANNER LASSEN MEDICAL CENTER            ,1800 SPRING RIDGE DRVIE                 ,,SUSANVILLE                              ,CA                                      ,96130                                   ,LASSEN                                  ,,,,,,,,,,25,9125,1621,1437,4312,,158.96,,430,421,1214,,,,,,,
051321,01-JAN-14,31-DEC-14,Settled,HEALDSBURG DISTRICT HOSPITAL            ,1375 UNIVERSITY AVENUE                  ,,HEALDSBURG                              ,CA                                      ,95448                                   ,SONOMA                                  ,,,,,,,,,,25,9125,2779,186,4211,,234.75,,485,16,833,,,,,,,
051323,01-JAN-14,31-DEC-14,Settled,COLORADO RIVER MEDICAL CENTER           ,1401 BAILEY AVE.                        ,,NEEDLES                                 ,CA                                      ,92363                                   ,SAN BERNARDINO                          ,,,,,,,,,,25,9125,888,,1701,,76.92,,293,,597,,,,,,,
051324,01-JUL-14,30-JUN-15,Settled w/Audit,NORTHERN INYO HOSPITAL                  ,150 PIONEER LANE                        ,,BISHOP                                  ,CA                                      ,93514                                   ,INYO                                    ,,,,,,,,,,25,9125,2172,957,4166,,326.91,,400,259,938,,,,,,,
051325,01-JUL-14,30-JUN-15,As Submitted,MENDOCINO COAST DISTRICT HOSPITAL       ,700 RIVER ROAD                          ,,FORT BRAGG                              ,CA                                      ,95437-                                  ,MENDOCINO COUNTY  CA                    ,,,,,,,,,,25,9125,3005,256,5056,,208.61,,729,98,1276,,,,,,,
051326,01-JUL-14,30-JUN-15,Settled,PLUMAS DISTRICT HOSPITAL CAH            ,1065 BUCKS LAKE RD.                     ,,QUINCY                                  ,CA                                      ,95971-                                  ,PLUMAS                                  ,,,,,,,,,,24,8760,659,155,1157,,123.77,,240,42,455,,,,,,,
051327,01-JUL-14,30-JUN-15,Settled w/Audit,SENECA DISTRICT HOSPITAL                ,130 BRENTWOOD DRIVE                     ,,CHESTER                                 ,CA                                      ,96020-                                  ,PLUMAS  CA                              ,,,,,,,,,,10,3650,593,25,735,,66.91,,117,9,182,,,,,,,
051328,01-JUL-14,30-JUN-15,Amended,TAHOE FOREST HOSPITAL                   ,10121 PINE AVENUE                       ,759                                     ,TRUCKEE                                 ,CA                                      ,96160-                                  ,NEVADA                                  ,,,,,,,,,,25,9125,1732,685,5516,,395.9,,585,169,1702,,,,,,,
051329,01-JAN-14,31-DEC-14,Settled w/Audit,SUTTER LAKESIDE HOSPITAL                ,5176 HILL ROAD EAST                     ,,LAKEPORT                                ,CA                                      ,95453-                                  ,LAKE                                    ,,,,,,,,,,25,9125,3524,7,6578,,254.63,,837,1,1747,,,,,,,
051330,01-JUL-14,30-JUN-15,Settled,MODOC MEDICAL CENTER                    ,228 W. MCDOWELLENTER                    ,,ALTURAS                                 ,CA                                      ,96101-                                  ,MODOC                                   ,,,,,,,,,,16,5840,493,,782,,78.43,,96,47,170,,,,,,,
051331,01-JAN-14,31-DEC-14,Settled,SANTA YNEZ VALLEY COTTAGE HOSPITAL      ,2050 VIBORG ROAD                        ,,SOLVANG                                 ,CA                                      ,93463-                                  ,SANTA BARBARA                           ,,,,,,,,,,11,4015,472,,658,,60.46,,147,,221,5,,,,,,
051332,01-JUL-14,30-JUN-15,Settled,MARK TWAIN MEDICAL CENTER               ,768 MOUNTAIN RANCH ROAD                 ,,SAN ANDREAS                             ,CA                                      ,95249                                   ,CALAVERAS                               ,,,,,,,,,,25,9125,2387,156,4058,,216.86,,627,49,1125,155,,,,,,
051333,01-JAN-14,31-DEC-14,Settled,RIDGECREST REGIONAL HOSPITAL            ,1081 N. CHINA LAKE RD.                  ,,RIDGECREST                              ,CA                                      ,93555-                                  ,KERN                                    ,,,,,,,,,,25,9125,2717,1741,6912,,441.17,,720,696,1954,,,,,,,
051334,19-FEB-14,31-DEC-14,Settled w/Audit,OJAI VALLEY COMMUNITY HOSPITAL          ,1306 MARICOPA HIGHWAY                   ,,OJAI                                    ,CA                                      ,93023                                   ,VENTURA                                 ,,,,,,,,,,25,7900,1633,58,3041,,134.48,,241,15,675,,,,,,,
051335,23-MAY-14,30-JUN-15,As Submitted,BEAR VALLEY COMMUNITY HOSPITAL          ,41870 GARSTIN DR.                       ,,BIG BEAR                                ,CA                                      ,92315-                                  ,SAN BERNARDINO                          ,,,,,,,,,,9,3636,331,62,692,,110.54,,56,3,171,,,,,,,
051990,01-JAN-14,31-DEC-14,Settled,SUNLAND HOME FOUNDATION                 ,691 SPARTA DRIVE                        ,,ENCINITAS                               ,CA                                      ,92024                                   ,SAN DIEGO COUNTY                        ,,,,,,,,,,9,3285,553,,688,,22,,27,,37,,,,,,,
051991,01-JUL-14,30-JUN-15,Settled,BROADVIEW  INC.                         ,4570 GRIFFIN AVENUE                     ,,LOS ANGELES                             ,CA                                      ,90031-1422                              ,LOS ANGELES                             ,,,,,,,,,,22,8030,938,1095,3212,,13.54,,19,,32,,,,,,,
051993,01-APR-14,31-MAR-15,Settled,ARDEN WOOD  INC.                        ,445 WAWONA STREET                       ,,SAN FRANCISCO                           ,CA                                      ,94116                                   ,SAN FRANCISCO                           ,,,,,,,,,,13,4745,1579,,2934,,37.5,,35,,53,,,,,,,
051994,01-JAN-14,31-DEC-14,As Submitted,FERN LODGE  INC.                        ,18457 MADISON AVE                       ,,CASTRO VALLEY                           ,CA                                      ,94546                                   ,ALAMEDA                                 ,,,,,,,,,,18,6570,354,3631,5591,,26.66,,13,6,23,,,,,,,
051995,26-SEP-14,30-JUN-15,Settled,OLIVE GLEN FOUNDATION                   ,3025 BECERRA WAY                        ,,SACRAMENTO                              ,CA                                      ,95821-3933                              ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
052031,01-SEP-14,31-AUG-15,As Submitted,BARLOW RESPIRATORY HOSPITAL             ,2000 STADIUM WAY                        ,,LOS ANGELES                             ,CA                                      ,90026-2696                              ,LOS ANGELES                             ,,,,,,,,,,105,38325,15960,,22929,,301.06,,590,,813,,,,,,,
052032,01-SEP-14,31-AUG-15,Settled,KINDRED HOSPITAL LOS ANGELES            ,5525 WEST SLAUSON AVENUE                ,,LOS ANGELES                             ,CA                                      ,90056                                   ,LOS ANGELES                             ,,,,,,,,,,81,29565,19900,437,27475,,303.9,,685,9,794,19,,,,,,
052033,01-SEP-14,31-AUG-15,Settled,VIBRA HOSPITAL OF SACRAMENTO            ,330 MONTROSE DRIVE                      ,,FOLSOM                                  ,CA                                      ,95630                                   ,SACRAMENTO                              ,,,,,,,,,,58,21170,8792,553,15618,,165.99,,270,1,414,41,,,,,,
052034,01-SEP-14,31-AUG-15,Settled,KINDRED HOSP SAN FRANCISCO BAY AREA     ,2800 BENEDICT DRIVE                     ,,SAN LEANDRO                             ,CA                                      ,94577                                   ,ALAMEDA                                 ,,,,,,,,,,99,36135,9271,1223,20008,,225.3,,267,18,480,76,,,,,,
052035,01-SEP-14,31-AUG-15,Settled,KINDRED HOSPITAL WESTMINSTER            ,200 HOSPITAL CIRCLE                     ,,WESTMINSTER                             ,CA                                      ,92683                                   ,ORANGE                                  ,,,,,,,,,,109,39785,23514,806,37258,,370.4,,717,10,869,25,,,,,,
052036,01-SEP-14,31-AUG-15,Settled,KINDRED HOSPITAL SAN DIEGO              ,1940 EL CAJON BOULEVARD                 ,,SAN DIEGO                               ,CA                                      ,92104                                   ,SAN DIEGO                               ,,,,,,,,,,70,25550,12441,130,16752,,192.4,,473,2,650,20,,,,,,
052037,01-SEP-14,31-AUG-15,Settled,KINDRED HOSPITAL ONTARIO                ,550 NORTH MONTEREY AVENUE               ,,ONTARIO                                 ,CA                                      ,91764                                   ,SAN BERNARDINO                          ,,,,,,,,,,91,33215,13437,1192,25880,,275.7,,528,42,848,110,,,,,,
052038,01-SEP-14,31-AUG-15,Settled,KINDRED HOSPITAL LA MIRADA              ,14900 E. IMPERIAL HIGHWAY               ,,LA MIRADA                               ,CA                                      ,90638                                   ,LOS ANGELES                             ,,,,,,,,,,216,78840,42516,1113,58534,,601.1,,1742,27,2068,102,,,,,,
052039,01-SEP-14,31-AUG-15,Settled,KINDRED HOSPITAL BREA                   ,875 NORTH BREA BOULEVARD                ,,BREA                                    ,CA                                      ,92821                                   ,ORANGE                                  ,,,,,,,,,,48,17520,8773,30,14163,,179.1,,363,,469,28,,,,,,
052043,01-JUL-14,30-JUN-15,As Submitted,KENTFIELD REHABILITATION HOSPITAL       ,1125 SIR FRANCIS DRAKE BLVD             ,,KENTFIELD                               ,CA                                      ,94904-1455                              ,WAYNE                                   ,,,,,,,,,,60,21900,7160,80,18418,,211.47,,232,4,426,82,,,,,,
052044,01-APR-14,31-MAR-15,Settled,SAN DIEGO REHAB HOSPITAL                ,555 WASHINGTON STREET                   ,,SAN DIEGO                               ,CA                                      ,92103                                   ,SHASTA                                  ,,,,,,,,,,110,40150,11293,110,24325,,246.33,,416,1,891,,,,,,,
052045,01-SEP-14,31-AUG-15,Settled,KINDRED HOSPITAL BALDWIN PARK           ,14148 E. FRANCISQUITO AVENUE            ,,BALDWIN PARK                            ,CA                                      ,91706                                   ,LOS ANGELES                             ,,,,,,,,,,91,33215,20255,2248,25605,,267.5,,803,73,927,31,,,,,,
052046,01-JUL-14,30-JUN-15,Settled,PROMISE HOSPITAL OF EAST LOS ANGELES    ,16453 SOUTH COLORADO AVE                ,,PARAMOUNT                               ,CA                                      ,90723                                   ,LOS ANGELES                             ,,,,,,,,,,213,77745,43281,8210,57436,,711.05,,1564,137,1857,,,,,,,
052047,01-JAN-14,31-DEC-14,Settled,NORTHERN CALIFORNIA REHAB HOSPITAL      ,2801 EUREKA WAY                         ,,REDDING                                 ,CA                                      ,96001                                   ,SHASTA                                  ,,,,,,,,,,56,20440,14127,95,16755,,196.93,,540,2,623,17,,,,,,
052049,01-OCT-13,31-AUG-14,Settled,KINDRED HOSPITAL RANCHO                 ,10841 WHITE OAK AVENUE                  ,,RANCHO CUCAMONGA                        ,CA                                      ,91730                                   ,SAN BERNARDINO                          ,,,,,,,,,,55,18425,10552,1144,15932,,211.3,,416,37,685,25,,,,,,
052049,01-SEP-14,31-AUG-15,Settled,KINDRED HOSPITAL RANCHO                 ,10841 WHITE OAK AVENUE                  ,,RANCHO CUCAMONGA                        ,CA                                      ,91730                                   ,SAN BERNARDINO                          ,,,,,,,,,,55,20075,10227,1009,18426,,219,,385,31,672,61,,,,,,
052050,01-JAN-14,31-AUG-14,Settled,KINDRED HOSPITAL SOUTH BAY              ,1246 W. 155TH STREET                    ,,GARDENA                                 ,CA                                      ,90247                                   ,LOS ANGELES                             ,,,,,,,,,,84,20412,16288,31,17281,,273.1,,621,1,646,,,,,,,
052050,01-SEP-14,31-AUG-15,Settled,KINDRED HOSPITAL SOUTH BAY              ,1246 W. 155TH STREET                    ,,GARDENA                                 ,CA                                      ,90247                                   ,LOS ANGELES                             ,,,,,,,,,,84,30660,22833,287,24733,,262.8,,905,11,964,15,,,,,,
